,fips_str,ep_pov,ep_bipoc,ep_carless,ep_overcrowd
62744,42003456003,0.044377536326744335,0.24715276868700092,0.02030075187969925,0.006
62745,42003456004,0.032196641855634416,0.2040851653107149,0.11776447105788423,0.024
62746,42003457100,0.1856245638520586,0.08722958827634333,0.09971098265895954,0.0
62747,42003457200,0.17583732057416268,0.08582535885167464,0.18516452872281094,0.011000000000000001
62748,42003458001,0.07224690203413607,0.09960252513444003,0.008709853021230268,0.016
62749,42003458002,0.17001309471846354,0.13574858140549978,0.04576107899807322,0.024
62750,42003459101,0.20984759671746775,0.09026963657678781,0.061313868613138686,0.0
62751,42003459102,0.07722866677260448,0.048943270300333706,0.026541445487954268,0.006999999999999999
62752,42003459201,0.11368878035544702,0.17623117623117623,0.01927007299270073,0.005
62753,42003459202,0.12796208530805686,0.05055292259083728,0.026143790849673203,0.0
62754,42003460001,0.047306983411836985,0.07802580380913372,0.13655364607524384,0.0
62755,42003460002,0.14181916038751347,0.07965554359526372,0.05405405405405406,0.005
62756,42003461000,0.16596194503171247,0.08456659619450317,0.07442748091603053,0.0
62757,42003462100,0.4265193370165746,0.3675874769797422,0.07413945278022947,0.0
62758,42003462600,0.2510220768601799,0.40937585173071683,0.3213644524236984,0.0
62759,42003463900,0.33073424301494475,0.45776478232618584,0.34228650137741046,0.01
62760,42003464300,0.20053715308863027,0.1700984780662489,0.186,0.006
62761,42003464400,0.5410301953818828,0.5733570159857904,0.33565945568736916,0.034
62762,42003465600,0.22307382008874546,0.17305365066559097,0.24210526315789474,0.0
62763,42003465800,0.09537166900420757,0.0667601683029453,0.06133177570093458,0.006999999999999999
62764,42003468700,0.20977011494252873,0.1632183908045977,0.05555555555555555,0.0
62765,42003468800,0.19270420301348137,0.11260904044409199,0.16317016317016317,0.0
62766,42003468900,0.2325886990801577,0.2988173455978975,0.162406015037594,0.008
62767,42003469000,0.12320328542094455,0.10020533880903491,0.032133676092544985,0.0
62768,42003470300,0.07160678642714571,0.06312375249500998,0.0926130099228225,0.0
62769,42003470400,0.06313301823092506,0.10465901417960838,0.054252199413489736,0.006999999999999999
